Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,overlap_num,overlap_den,overlap_frac
Human adenovirus 12 E4 11 KD protein,2020-01-15 00:00:00,0.0959524017696671,0.472029580866897,9.9502487562189,23.3224181628901,B2M,,,
Human adenovirus 14 Orf3 protein (gene: E4),2020-01-15 00:00:00,0.0959524017696671,0.471684024804769,9.9502487562189,23.3224181628901,B2M,,,
Human adenovirus 18 ORF3 protein (gene: E4),2020-01-15 00:00:00,0.0959524017696671,0.47133897431113,9.9502487562189,23.3224181628901,B2M,,,
Human adenovirus 3+7 peripentonal hexon associated protein IIIa precursor (gene: L1),2020-01-15 00:00:00,0.0959524017696671,0.470994428277276,9.9502487562189,23.3224181628901,UBC,,,
Human adenovirus 34 Orf3 protein (gene: E4),2020-01-15 00:00:00,0.0959524017696671,0.470650385597746,9.9502487562189,23.3224181628901,B2M,,,
Human adenovirus 34 protein IIIa precursor (gene: L1),2020-01-15 00:00:00,0.0959524017696671,0.470306845170302,9.9502487562189,23.3224181628901,UBC,,,
Human adenovirus 35 pIIIa,2020-01-15 00:00:00,0.0959524017696671,0.469963805895926,9.9502487562189,23.3224181628901,UBC,,,
Human adenovirus 35 E4 ORF3,2020-01-15 00:00:00,0.0959524017696671,0.4696212666788,9.9502487562189,23.3224181628901,B2M,,,
Human adenovirus 41 protease,2020-01-15 00:00:00,0.0959524017696671,0.469279226426303,9.9502487562189,23.3224181628901,UBC,,,
Human adenovirus 52 E4 ORF3 (gene: E4),2020-01-15 00:00:00,0.0959524017696671,0.468937684048991,9.9502487562189,23.3224181628901,B2M,,,
Human adenovirus 55 L1 pIIIa 65.6 kDa protein,2020-01-15 00:00:00,0.0959524017696671,0.468596638460592,9.9502487562189,23.3224181628901,UBC,,,
Human adenovirus 55 E4 ORF3 13.6 kDa protein,2020-01-15 00:00:00,0.0959524017696671,0.46825608857799,9.9502487562189,23.3224181628901,B2M,,,
Human adenovirus 66 ORF3 (gene: E4),2020-01-15 00:00:00,0.0959524017696671,0.467916033321216,9.9502487562189,23.3224181628901,B2M,,,
Human adenovirus 7d2 ORF3 (gene: E4),2020-01-15 00:00:00,0.0959524017696671,0.467576471613436,9.9502487562189,23.3224181628901,B2M,,,
Human adenovirus B3 E2B DNA polymerase (gene: E2B),2020-01-15 00:00:00,0.0959524017696671,0.467237402380938,9.9502487562189,23.3224181628901,UBC,,,
Titi monkey adenovirus ECC-2011 protease,2020-01-15 00:00:00,0.0959524017696671,0.466898824553126,9.9502487562189,23.3224181628901,UBC,,,
Human betaherpesvirus 5 helicase-primase helicase subunit (gene: UL105),2020-01-15 00:00:00,0.0959524017696671,0.466560737062501,9.9502487562189,23.3224181628901,UBC,,,
Human betaherpesvirus 5 membrane protein US17 (gene: US17),2020-01-15 00:00:00,0.0959524017696671,0.466223138844656,9.9502487562189,23.3224181628901,UBC,,,
Variola virus hypothetical protein (gene: B15R),2020-01-15 00:00:00,0.0959524017696671,0.465886028838261,9.9502487562189,23.3224181628901,B2M,,,
Human gammaherpesvirus 8 ORF21 (gene: ORF21),2020-01-15 00:00:00,0.0959524017696671,0.465549405985054,9.9502487562189,23.3224181628901,UBC,,,
Human mastadenovirus A E4 ORF3,2020-01-15 00:00:00,0.0959524017696671,0.46521326922983,9.9502487562189,23.3224181628901,B2M,,,
Human mastadenovirus B control protein E4orf3 (gene: E4),2020-01-15 00:00:00,0.0959524017696671,0.464877617520429,9.9502487562189,23.3224181628901,B2M,,,
Human mastadenovirus B DNA polymerase (gene: E2B),2020-01-15 00:00:00,0.0959524017696671,0.464542449807725,9.9502487562189,23.3224181628901,UBC,,,
Human rhinovirus A45 3D,2020-01-15 00:00:00,0.0959524017696671,0.464207765045615,9.9502487562189,23.3224181628901,UBC,,,
Human rhinovirus A8 3D,2020-01-15 00:00:00,0.0959524017696671,0.463873562191011,9.9502487562189,23.3224181628901,UBC,,,
Enterovirus A120 full_polyprotein 1..2191,2/78,0.0963391496180853,0.465408194018304,3.82701875239189,8.95476656985108,C3;UBC,2.0,78.0,0.02564102564102564
Vaccinia virus RNA helicase NPH-II (gene: I8R),2/78,0.0963391496180853,0.465073608688313,3.82701875239189,8.95476656985108,HSPA8;PABPC1,2.0,78.0,0.02564102564102564
Ectromelia virus ERPV RNA helicase,2/79,0.0984242468878635,0.474798001330462,3.77857547704515,8.76050668360559,HSPA8;PABPC1,2.0,79.0,0.02531645569620253
Hepatitis C virus subtype 2k full_polyprotein 1..3033,2/79,0.0984242468878635,0.474457155672651,3.77857547704515,8.76050668360559,HSP90AB1;B2M,2.0,79.0,0.02531645569620253
Dengue virus 1 RNA-dependent RNA polymerase NS5 (gene: flavivirus polyprotein),2020-01-16 00:00:00,0.102014056679262,0.491409175467177,9.32835820895522,21.29332709526,B2M,,,
Middle East respiratory syndrome-related coronavirus nsp5 protein (gene: orf1ab),2020-01-16 00:00:00,0.102014056679262,0.491056910825265,9.32835820895522,21.29332709526,UBB,,,
Middle East respiratory syndrome-related coronavirus nsp16 protein (gene: orf1ab),2020-01-16 00:00:00,0.102014056679262,0.49070515086049,9.32835820895522,21.29332709526,UBB,,,
Hepacivirus C NS2 protein,2020-01-16 00:00:00,0.102014056679262,0.490353894489079,9.32835820895522,21.29332709526,B2M,,,
Hepatitis C virus (isolate 6a33) putative NS5B protein,2020-01-16 00:00:00,0.102014056679262,0.490003140630361,9.32835820895522,21.29332709526,UBC,,,
Hepatitis C virus genotype 6 NS5B RNA-dependent RNA polymerase,2020-01-16 00:00:00,0.102014056679262,0.489652888206751,9.32835820895522,21.29332709526,UBC,,,
Human adenovirus 28 hypothetical protein 3 (gene: E4),2020-01-16 00:00:00,0.102014056679262,0.489303136143746,9.32835820895522,21.29332709526,B2M,,,
Orf virus ORF007 dUTPase,2020-01-16 00:00:00,0.102014056679262,0.48895388336991,9.32835820895522,21.29332709526,B2M,,,
Human adenovirus E4 protein IIIa,2020-01-16 00:00:00,0.102014056679262,0.488605128816864,9.32835820895522,21.29332709526,UBC,,,
Human betaherpesvirus 5 membrane glycoprotein US3 (gene: US3),2020-01-16 00:00:00,0.102014056679262,0.488256871419276,9.32835820895522,21.29332709526,B2M,,,
Human betaherpesvirus 5 envelope protein US28 (gene: US28),2020-01-16 00:00:00,0.102014056679262,0.487909110114846,9.32835820895522,21.29332709526,UBC,,,
"Human betaherpesvirus 6 U81, uracil-DNA glycosylase (gene: U81)",2020-01-16 00:00:00,0.102014056679262,0.487561843844302,9.32835820895522,21.29332709526,RPS2,,,
Human betaherpesvirus 6A uracil-DNA glycosylase (gene: U81),2020-01-16 00:00:00,0.102014056679262,0.487215071551383,9.32835820895522,21.29332709526,RPS2,,,
WU Polyomavirus Small T antigen,2020-01-16 00:00:00,0.102014056679262,0.486868792182832,9.32835820895522,21.29332709526,UBC,,,
West Nile virus H442 membrane protein,2020-01-16 00:00:00,0.102014056679262,0.486523004688384,9.32835820895522,21.29332709526,UBC,,,
West Nile virus SA381/00 membrane protein,2020-01-16 00:00:00,0.102014056679262,0.486177708020755,9.32835820895522,21.29332709526,UBC,,,
West Nile virus SA93/01 membrane protein,2020-01-16 00:00:00,0.102014056679262,0.485832901135634,9.32835820895522,21.29332709526,UBC,,,
West Nile virus SPU116/89 membrane protein,2020-01-16 00:00:00,0.102014056679262,0.485488582991668,9.32835820895522,21.29332709526,UBC,,,
West Nile virus lineage 1 membrane glycoprotein M (gene: flavivirus polyprotein),2020-01-16 00:00:00,0.102014056679262,0.485144752550456,9.32835820895522,21.29332709526,UBC,,,
Human mastadenovirus E capsid protein precursor pIIIa (gene: L1),2020-01-16 00:00:00,0.102014056679262,0.484801408776535,9.32835820895522,21.29332709526,UBC,,,
Human papillomavirus 136 transforming protein (gene: E7),2020-01-16 00:00:00,0.102014056679262,0.484458550637372,9.32835820895522,21.29332709526,UBC,,,
Human papillomavirus type 153 E7 protein (gene: E7),2020-01-16 00:00:00,0.102014056679262,0.484116177103353,9.32835820895522,21.29332709526,UBC,,,
Human papillomavirus type 26 early protein (gene: E6),2020-01-16 00:00:00,0.102014056679262,0.483774287147771,9.32835820895522,21.29332709526,UBC,,,
Human rhinovirus A25 2C,2020-01-16 00:00:00,0.102014056679262,0.48343287974682,9.32835820895522,21.29332709526,UBC,,,
Human rhinovirus A95 3D,2020-01-16 00:00:00,0.102014056679262,0.48309195387958,9.32835820895522,21.29332709526,UBC,,,
BK polyomavirus large T antigen,2/81,0.102632396517073,0.485677619881707,3.68527731711811,8.38990838606497,HSPA8;UBC,2.0,81.0,0.024691358024691357
Molluscum contagiosum virus subtype 1 MC100R (gene: MC100L),2/82,0.104754929625182,0.495372783403589,3.64033491081179,8.21307484683761,UBC;PABPC1,2.0,82.0,0.024390243902439025
Vaccinia virus Ankara serine/threonine-protein kinase-like,2/82,0.104754929625182,0.495024174829765,3.64033491081179,8.21307484683761,HSPA8;UBC,2.0,82.0,0.024390243902439025
Human papillomavirus type 119 regulatory protein E2 (gene: E2),2/82,0.104754929625182,0.494676056563359,3.64033491081179,8.21307484683761,PABPC1;B2M,2.0,82.0,0.024390243902439025
Ectromelia virus ERPV serine/threonine kinase,6/482,0.105576955951906,0.498207490665532,1.85793026568403,4.17721276709455,HSPA8;HSP90AB1;UBC;MYH9;PABPC1;B2M,6.0,482.0,0.012448132780082987
Vaccinia virus Ankara Interleukin-1 beta receptor,3/170,0.106186577799148,0.500732352472808,2.63388937664618,5.9066485449528,TTR;UBC;B2M,3.0,170.0,0.01764705882352941
Macacine alphaherpesvirus 1 large tegument protein (gene: UL36),2/83,0.106889426838802,0.503692983314072,3.59647545405503,8.04157659726622,UBC;RPS27A,2.0,83.0,0.024096385542168676
Yaba-like disease virus 49R protein (gene: 49R),2/83,0.106889426838802,0.503339762428158,3.59647545405503,8.04157659726622,UBC;PABPC1,2.0,83.0,0.024096385542168676
Human orthopneumovirus fusion protein (gene: F),2/83,0.106889426838802,0.502987036596043,3.59647545405503,8.04157659726622,PABPC1;RPS2,2.0,83.0,0.024096385542168676
Human papillomavirus type 67 E2,2/83,0.106889426838802,0.502634804777698,3.59647545405503,8.04157659726622,PABPC1;B2M,2.0,83.0,0.024096385542168676
Igbo Ora virus envelope glycoprotein,2020-01-17 00:00:00,0.108035369625389,0.507667954537778,8.77963125548727,19.5372836605955,B2M,,,
Chapare mammarenavirus Z protein,2020-01-17 00:00:00,0.108035369625389,0.507312941982157,8.77963125548727,19.5372836605955,B2M,,,
KI polyomavirus Small T antigen,2020-01-17 00:00:00,0.108035369625389,0.506958425600618,8.77963125548727,19.5372836605955,UBC,,,
Cowpox virus CPXV018 protein (gene: CPXV018 CDS),2020-01-17 00:00:00,0.108035369625389,0.50660440435369,8.77963125548727,19.5372836605955,B2M,,,
Middle East respiratory syndrome-related coronavirus nsp4 protein (gene: orf1ab),2020-01-17 00:00:00,0.108035369625389,0.506250877204804,8.77963125548727,19.5372836605955,UBB,,,
Middle East respiratory syndrome-related coronavirus nsp10 protein (gene: orf1ab),2020-01-17 00:00:00,0.108035369625389,0.505897843120282,8.77963125548727,19.5372836605955,UBB,,,
Ectromelia virus ERPV putative phosphotransferase anion transport protein,2020-01-17 00:00:00,0.108035369625389,0.505545301069327,8.77963125548727,19.5372836605955,HSPA8,,,
Encephalomyocarditis virus protein 1C,2020-01-17 00:00:00,0.108035369625389,0.505193250024014,8.77963125548727,19.5372836605955,B2M,,,
Hepatitis C virus subtype 1a p7 protein,2020-01-17 00:00:00,0.108035369625389,0.504841688959279,8.77963125548727,19.5372836605955,HSPA8,,,
Human adenovirus 1 E4 ORF3,2020-01-17 00:00:00,0.108035369625389,0.50449061685291,8.77963125548727,19.5372836605955,B2M,,,
Human adenovirus 16 19.3 kDa MHC class I antigen-binding glycoprotein precursor (gene: E3),2020-01-17 00:00:00,0.108035369625389,0.504140032685535,8.77963125548727,19.5372836605955,B2M,,,
Human adenovirus 2 E4 ORF3,2020-01-17 00:00:00,0.108035369625389,0.503789935440614,8.77963125548727,19.5372836605955,B2M,,,
Human adenovirus 23 protease protein (gene: L3),2020-01-17 00:00:00,0.108035369625389,0.503440324104431,8.77963125548727,19.5372836605955,UBC,,,
Human adenovirus 3+7 19.3 kDa MHC class I antigen-binding glycoprotein precursor (gene: E3),2020-01-17 00:00:00,0.108035369625389,0.503091197666078,8.77963125548727,19.5372836605955,B2M,,,
Human adenovirus 31 DBP protein (gene: DBP),2020-01-17 00:00:00,0.108035369625389,0.502742555117453,8.77963125548727,19.5372836605955,UBC,,,
Human adenovirus 34 DNA polymerase (gene: E2B),2020-01-17 00:00:00,0.108035369625389,0.502394395453244,8.77963125548727,19.5372836605955,UBC,,,
Human adenovirus 5 E4 ORF3,2020-01-17 00:00:00,0.108035369625389,0.502046717670923,8.77963125548727,19.5372836605955,B2M,,,
Human adenovirus 52 fiber-1,2020-01-17 00:00:00,0.108035369625389,0.501699520770736,8.77963125548727,19.5372836605955,B2M,,,
Human adenovirus 6 nuclear binding protein (gene: E4),2020-01-17 00:00:00,0.108035369625389,0.501352803755691,8.77963125548727,19.5372836605955,B2M,,,
Human betaherpesvirus 6B putative virion protein (gene: U34),2020-01-17 00:00:00,0.108035369625389,0.50100656563155,8.77963125548727,19.5372836605955,B2M,,,
Human betaherpesvirus 7 nuclear egress lamina protein (gene: U37),2020-01-17 00:00:00,0.108035369625389,0.500660805406822,8.77963125548727,19.5372836605955,B2M,,,
Variola virus hypothetical protein (gene: J3R),2020-01-17 00:00:00,0.108035369625389,0.500315522092748,8.77963125548727,19.5372836605955,UBC,,,
Human mastadenovirus C control protein E4orf3 (gene: E4),2020-01-17 00:00:00,0.108035369625389,0.499970714703297,8.77963125548727,19.5372836605955,B2M,,,
Human rhinovirus A51 3D,2020-01-17 00:00:00,0.108035369625389,0.499626382255155,8.77963125548727,19.5372836605955,UBC,,,
Human rhinovirus A56 2C,2020-01-17 00:00:00,0.108035369625389,0.499282523767711,8.77963125548727,19.5372836605955,UBC,,,
Human adenovirus 11a IVa2,2/84,0.109035635641641,0.5035586611648,3.55366027007818,7.87519729101513,UBB;UBC,2.0,84.0,0.023809523809523808
Monkeypox virus Zaire-96-I-16 D17L (gene: D17L),2/85,0.111193306331408,0.513170482484816,3.51185250219491,7.71373167283187,UBC;B2M,2.0,85.0,0.023529411764705882
Human adenovirus 65 E3 CR1-b,3/175,0.113227519854611,0.522199722406394,2.55863539445629,5.57361885160631,EEF1A1;UBC;B2M,3.0,175.0,0.017142857142857144
Cercopithecine betaherpesvirus 5 membrane protein US12E (gene: US12E),2020-01-18 00:00:00,0.114016607062451,0.525478048335181,8.29187396351575,18.0050677049,UBC,,,
Cowpox virus CPXV020 protein (gene: CPXV020 CDS),2020-01-18 00:00:00,0.114016607062451,0.525117638151138,8.29187396351575,18.0050677049,B2M,,,
Kyasanur Forest disease virus NS5,2020-01-18 00:00:00,0.114016607062451,0.524757722018067,8.29187396351575,18.0050677049,HSPA8,,,
Cowpox virus CPXV197 protein (gene: CPXV197 CDS),2020-01-18 00:00:00,0.114016607062451,0.524398298920794,8.29187396351575,18.0050677049,GAPDH,,,
Molluscum contagiosum virus subtype 1 MC026L (gene: MC026L),2020-01-18 00:00:00,0.114016607062451,0.524039367846926,8.29187396351575,18.0050677049,UBC,,,
Great Island virus VP7,2020-01-18 00:00:00,0.114016607062451,0.523680927786839,8.29187396351575,18.0050677049,B2M,,,
Hantaan virus envelope glycoprotein G2 (see comment),2020-01-18 00:00:00,0.114016607062451,0.52332297773367,8.29187396351575,18.0050677049,B2M,,,
Human adenovirus 1 protease,2020-01-18 00:00:00,0.114016607062451,0.522965516683305,8.29187396351575,18.0050677049,UBC,,,
Human adenovirus 11a L3 hexon-associated protein VI,2020-01-18 00:00:00,0.114016607062451,0.522608543634375,8.29187396351575,18.0050677049,HSPA8,,,
Human adenovirus 17 protease,2020-01-18 00:00:00,0.114016607062451,0.52225205758824,8.29187396351575,18.0050677049,UBC,,,
Human adenovirus 2 protease,2020-01-18 00:00:00,0.114016607062451,0.521896057548984,8.29187396351575,18.0050677049,UBC,,,
Human adenovirus 36 E4 ORF3,2020-01-18 00:00:00,0.114016607062451,0.521540542523405,8.29187396351575,18.0050677049,B2M,,,
Human adenovirus 52 DBP (gene: DBP),2020-01-18 00:00:00,0.114016607062451,0.521185511521007,8.29187396351575,18.0050677049,UBC,,,
Human adenovirus 55 L3 pVI 26.6 kDa protein,2020-01-18 00:00:00,0.114016607062451,0.520830963553986,8.29187396351575,18.0050677049,HSPA8,,,
Human adenovirus 58 ORF3 (gene: E4),2020-01-18 00:00:00,0.114016607062451,0.520476897637226,8.29187396351575,18.0050677049,B2M,,,
Orf virus ORF112 putative chemokine-binding protein,2020-01-18 00:00:00,0.114016607062451,0.520123312788287,8.29187396351575,18.0050677049,B2M,,,
Human adenovirus 6 adenain endoprotease 23 kDa protein (gene: L3),2020-01-18 00:00:00,0.114016607062451,0.519770208027399,8.29187396351575,18.0050677049,UBC,,,
Powassan virus RNA-dependent RNA polymerase,2020-01-18 00:00:00,0.114016607062451,0.519417582377448,8.29187396351575,18.0050677049,HSPA8,,,
Reston ebolavirus minor nucleoprotein (gene: VP30),2020-01-18 00:00:00,0.114016607062451,0.519065434863972,8.29187396351575,18.0050677049,UBC,,,
Reston ebolavirus - Reston VP30 (gene: VP30),2020-01-18 00:00:00,0.114016607062451,0.518713764515149,8.29187396351575,18.0050677049,UBC,,,
Human adenovirus D8 pVI (gene: L3),2020-01-18 00:00:00,0.114016607062451,0.518362570361787,8.29187396351575,18.0050677049,HSPA8,,,
Human betaherpesvirus 5 regulatory protein IE1 (gene: UL123),2020-01-18 00:00:00,0.114016607062451,0.51801185143732,8.29187396351575,18.0050677049,B2M,,,
Human bocavirus VP1 (gene: VP1),2020-01-18 00:00:00,0.114016607062451,0.517661606777795,8.29187396351575,18.0050677049,B2M,,,
Variola virus hypothetical protein (gene: C20L),2020-01-18 00:00:00,0.114016607062451,0.517311835421864,8.29187396351575,18.0050677049,GAPDH,,,
Yaba-like disease virus 139R protein (gene: 139R),2020-01-18 00:00:00,0.114016607062451,0.516962536410776,8.29187396351575,18.0050677049,UBC,,,
Human mastadenovirus C protease (gene: L3),2020-01-18 00:00:00,0.114016607062451,0.516613708788366,8.29187396351575,18.0050677049,UBC,,,
Human parechovirus 8 VP3,2020-01-18 00:00:00,0.114016607062451,0.516265351601051,8.29187396351575,18.0050677049,PABPC1,,,
Human pegivirus 2 putative NS5A peptide,2020-01-18 00:00:00,0.114016607062451,0.515917463897816,8.29187396351575,18.0050677049,B2M,,,
Human rhinovirus A62 2C,2020-01-18 00:00:00,0.114016607062451,0.515570044730208,8.29187396351575,18.0050677049,UBC,,,
Human rhinovirus A77 2C,2020-01-18 00:00:00,0.114016607062451,0.515223093152328,8.29187396351575,18.0050677049,UBC,,,
Vaccinia virus Ankara 64.7k Kelch-like protein f1,3/176,0.114656758844464,0.517767407962728,2.54409769335142,5.51003812610973,HSPA8;UBC;B2M,3.0,176.0,0.017045454545454544
Human betaherpesvirus 6B glycoprotein (gene: U85),5/383,0.115214440227194,0.519936133148932,1.94848213241885,4.21059231787831,HSP90AB1;UBB;UBC;RPS27A;B2M,5.0,383.0,0.013054830287206266
Vaccinia virus Ankara soluble and cell surface interferon-alpha/beta receptor,2/88,0.117732633993449,0.530943342690403,3.3921302578019,7.25691668579063,UBC;B2M,2.0,88.0,0.022727272727272728
"Vaccinia virus Ankara Kelch-like protein, modulator of inflammation",3/179,0.118985480425152,0.536233222184492,2.50145918452431,5.32499076098269,HSPA8;UBC;B2M,3.0,179.0,0.01675977653631285
Cercopithecine alphaherpesvirus 2 ribonucleotide reductase subunit 2 (gene: UL40),2020-01-19 00:00:00,0.119958033670175,0.540253652646028,7.85545954438335,16.6583921192568,FTH1,,,
Monkeypox virus Zaire-96-I-16 E9R (gene: E9R),2020-01-19 00:00:00,0.119958033670175,0.539891552342646,7.85545954438335,16.6583921192568,UBC,,,
Norovirus Hu/GI/10360/2010/VNM 3C-like protease (gene: POL),2020-01-19 00:00:00,0.119958033670175,0.539529937103301,7.85545954438335,16.6583921192568,HSP90AB1,,,
Horsepox virus HSPV056 (Poxvirus F16 protein),2020-01-19 00:00:00,0.119958033670175,0.539168805953968,7.85545954438335,16.6583921192568,GAPDH,,,
Human adenovirus 1 pVI,2020-01-19 00:00:00,0.119958033670175,0.53880815792323,7.85545954438335,16.6583921192568,UBC,,,
Human adenovirus 11+34 protein VI precursor (gene: L3),2020-01-19 00:00:00,0.119958033670175,0.538447992042265,7.85545954438335,16.6583921192568,HSPA8,,,
